1.4376 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
155.0962 	EXP 	fixation: autoDraw = False
155.0962 	EXP 	grating: autoDraw = False
155.0962 	EXP 	grating: ori = 0.0
155.0962 	EXP 	fixation: autoDraw = True
156.0961 	EXP 	fixation: autoDraw = False
156.0961 	EXP 	grating: autoDraw = True
156.3962 	EXP 	grating: autoDraw = False
157.1007 	EXP 	New trial (rep=62, index=0): None
157.1033 	DATA 	Keypress: up
157.1134 	EXP 	fixation: autoDraw = False
157.1134 	EXP 	grating: autoDraw = False
157.1134 	EXP 	grating: ori = -1.0
157.1134 	EXP 	fixation: autoDraw = True
158.1131 	EXP 	fixation: autoDraw = False
158.1131 	EXP 	grating: autoDraw = True
158.4130 	EXP 	grating: autoDraw = False
158.7839 	EXP 	New trial (rep=63, index=0): None
158.7867 	DATA 	Keypress: down
158.7960 	EXP 	fixation: autoDraw = False
158.7960 	EXP 	grating: autoDraw = False
158.7960 	EXP 	grating: ori = 0.0
158.7960 	EXP 	fixation: autoDraw = True
159.7966 	EXP 	fixation: autoDraw = False
159.7966 	EXP 	grating: autoDraw = True
160.0962 	EXP 	grating: autoDraw = False
160.4513 	EXP 	New trial (rep=64, index=0): None
160.4543 	DATA 	Keypress: down
160.4633 	EXP 	fixation: autoDraw = False
160.4633 	EXP 	grating: autoDraw = False
160.4633 	EXP 	grating: ori = 1.0
160.4633 	EXP 	fixation: autoDraw = True
161.4630 	EXP 	fixation: autoDraw = False
161.4630 	EXP 	grating: autoDraw = True
161.7630 	EXP 	grating: autoDraw = False
162.2342 	EXP 	New trial (rep=65, index=0): None
162.2370 	DATA 	Keypress: down
162.2463 	EXP 	fixation: autoDraw = False
162.2463 	EXP 	grating: autoDraw = False
162.2463 	EXP 	grating: ori = 0.0
162.2463 	EXP 	fixation: autoDraw = True
163.2466 	EXP 	fixation: autoDraw = False
163.2466 	EXP 	grating: autoDraw = True
163.5470 	EXP 	grating: autoDraw = False
163.7843 	EXP 	New trial (rep=66, index=0): None
163.7872 	DATA 	Keypress: down
163.7959 	EXP 	fixation: autoDraw = False
163.7959 	EXP 	grating: autoDraw = False
163.7959 	EXP 	grating: ori = 0.0
163.7959 	EXP 	fixation: autoDraw = True
164.7964 	EXP 	fixation: autoDraw = False
164.7964 	EXP 	grating: autoDraw = True
165.0965 	EXP 	grating: autoDraw = False
165.3510 	EXP 	New trial (rep=67, index=0): None
165.3537 	DATA 	Keypress: down
165.3633 	EXP 	fixation: autoDraw = False
165.3633 	EXP 	grating: autoDraw = False
165.3633 	EXP 	grating: ori = 0.0
165.3633 	EXP 	fixation: autoDraw = True
166.3631 	EXP 	fixation: autoDraw = False
166.3631 	EXP 	grating: autoDraw = True
166.6634 	EXP 	grating: autoDraw = False
166.8341 	EXP 	New trial (rep=68, index=0): None
166.8368 	DATA 	Keypress: down
166.8464 	EXP 	fixation: autoDraw = False
166.8464 	EXP 	grating: autoDraw = False
166.8464 	EXP 	grating: ori = 0.0
166.8464 	EXP 	fixation: autoDraw = True
167.8464 	EXP 	fixation: autoDraw = False
167.8464 	EXP 	grating: autoDraw = True
168.1464 	EXP 	grating: autoDraw = False
168.3841 	EXP 	New trial (rep=69, index=0): None
168.3867 	DATA 	Keypress: down
168.3964 	EXP 	fixation: autoDraw = False
168.3964 	EXP 	grating: autoDraw = False
168.3964 	EXP 	grating: ori = 0.0
168.3964 	EXP 	fixation: autoDraw = True
169.3965 	EXP 	fixation: autoDraw = False
169.3965 	EXP 	grating: autoDraw = True
169.6965 	EXP 	grating: autoDraw = False
170.2011 	EXP 	New trial (rep=70, index=0): None
170.2039 	DATA 	Keypress: down
170.2128 	EXP 	fixation: autoDraw = False
170.2128 	EXP 	grating: autoDraw = False
170.2128 	EXP 	grating: ori = 2.0
170.2128 	EXP 	fixation: autoDraw = True
171.2134 	EXP 	fixation: autoDraw = False
171.2134 	EXP 	grating: autoDraw = True
171.5132 	EXP 	grating: autoDraw = False
172.0177 	EXP 	New trial (rep=71, index=0): None
172.0205 	DATA 	Keypress: up
172.0297 	EXP 	fixation: autoDraw = False
172.0297 	EXP 	grating: autoDraw = False
172.0297 	EXP 	grating: ori = 4.0
172.0297 	EXP 	fixation: autoDraw = True
173.0295 	EXP 	fixation: autoDraw = False
173.0295 	EXP 	grating: autoDraw = True
173.3302 	EXP 	grating: autoDraw = False
173.9007 	EXP 	New trial (rep=72, index=0): None
173.9034 	DATA 	Keypress: down
173.9132 	EXP 	fixation: autoDraw = False
173.9132 	EXP 	grating: autoDraw = False
173.9132 	EXP 	grating: ori = 0.0
173.9132 	EXP 	fixation: autoDraw = True
174.9129 	EXP 	fixation: autoDraw = False
174.9129 	EXP 	grating: autoDraw = True
175.2133 	EXP 	grating: autoDraw = False
176.3012 	EXP 	New trial (rep=73, index=0): None
176.3040 	DATA 	Keypress: up
176.3133 	EXP 	fixation: autoDraw = False
176.3133 	EXP 	grating: autoDraw = False
176.3133 	EXP 	grating: ori = 0.0
176.3133 	EXP 	fixation: autoDraw = True
177.3131 	EXP 	fixation: autoDraw = False
177.3131 	EXP 	grating: autoDraw = True
177.6140 	EXP 	grating: autoDraw = False
178.4176 	EXP 	New trial (rep=74, index=0): None
178.4204 	DATA 	Keypress: down
178.4299 	EXP 	fixation: autoDraw = False
178.4299 	EXP 	grating: autoDraw = False
178.4299 	EXP 	grating: ori = -5.0
178.4299 	EXP 	fixation: autoDraw = True
179.4302 	EXP 	fixation: autoDraw = False
179.4302 	EXP 	grating: autoDraw = True
179.7302 	EXP 	grating: autoDraw = False
180.0507 	EXP 	New trial (rep=75, index=0): None
180.0535 	DATA 	Keypress: down
180.0631 	EXP 	fixation: autoDraw = False
180.0631 	EXP 	grating: autoDraw = False
180.0631 	EXP 	grating: ori = -4.0
180.0631 	EXP 	fixation: autoDraw = True
181.0634 	EXP 	fixation: autoDraw = False
181.0634 	EXP 	grating: autoDraw = True
181.3633 	EXP 	grating: autoDraw = False
181.5843 	EXP 	New trial (rep=76, index=0): None
181.5870 	DATA 	Keypress: down
181.5965 	EXP 	fixation: autoDraw = False
181.5965 	EXP 	grating: autoDraw = False
181.5965 	EXP 	grating: ori = -1.0
181.5965 	EXP 	fixation: autoDraw = True
182.5967 	EXP 	fixation: autoDraw = False
182.5967 	EXP 	grating: autoDraw = True
182.8971 	EXP 	grating: autoDraw = False
183.1849 	EXP 	New trial (rep=77, index=0): None
183.1878 	DATA 	Keypress: down
183.1969 	EXP 	fixation: autoDraw = False
183.1969 	EXP 	grating: autoDraw = False
183.1969 	EXP 	grating: ori = 0.0
183.1969 	EXP 	fixation: autoDraw = True
184.1967 	EXP 	fixation: autoDraw = False
184.1967 	EXP 	grating: autoDraw = True
184.4966 	EXP 	grating: autoDraw = False
185.2339 	EXP 	New trial (rep=78, index=0): None
185.2366 	DATA 	Keypress: down
185.2462 	EXP 	fixation: autoDraw = False
185.2462 	EXP 	grating: autoDraw = False
185.2462 	EXP 	grating: ori = 0.0
185.2462 	EXP 	fixation: autoDraw = True
186.2465 	EXP 	fixation: autoDraw = False
186.2465 	EXP 	grating: autoDraw = True
186.5467 	EXP 	grating: autoDraw = False
186.8516 	EXP 	New trial (rep=79, index=0): None
186.8544 	DATA 	Keypress: down
186.8631 	EXP 	fixation: autoDraw = False
186.8631 	EXP 	grating: autoDraw = False
186.8631 	EXP 	grating: ori = 4.0
186.8631 	EXP 	fixation: autoDraw = True
187.8632 	EXP 	fixation: autoDraw = False
187.8632 	EXP 	grating: autoDraw = True
188.1633 	EXP 	grating: autoDraw = False
188.7838 	EXP 	New trial (rep=80, index=0): None
188.7864 	DATA 	Keypress: down
188.7965 	EXP 	fixation: autoDraw = False
188.7965 	EXP 	grating: autoDraw = False
188.7965 	EXP 	grating: ori = 0.0
188.7965 	EXP 	fixation: autoDraw = True
189.7967 	EXP 	fixation: autoDraw = False
189.7967 	EXP 	grating: autoDraw = True
190.0964 	EXP 	grating: autoDraw = False
190.7340 	EXP 	New trial (rep=81, index=0): None
190.7366 	DATA 	Keypress: up
190.7467 	EXP 	fixation: autoDraw = False
190.7467 	EXP 	grating: autoDraw = False
190.7467 	EXP 	grating: ori = 0.0
190.7467 	EXP 	fixation: autoDraw = True
191.7474 	EXP 	fixation: autoDraw = False
191.7474 	EXP 	grating: autoDraw = True
192.0464 	EXP 	grating: autoDraw = False
192.4846 	EXP 	New trial (rep=82, index=0): None
192.4874 	DATA 	Keypress: down
192.4968 	EXP 	fixation: autoDraw = False
192.4968 	EXP 	grating: autoDraw = False
192.4968 	EXP 	grating: ori = -4.0
192.4968 	EXP 	fixation: autoDraw = True
193.4976 	EXP 	fixation: autoDraw = False
193.4976 	EXP 	grating: autoDraw = True
193.7968 	EXP 	grating: autoDraw = False
194.0340 	EXP 	New trial (rep=83, index=0): None
194.0367 	DATA 	Keypress: down
194.0470 	EXP 	fixation: autoDraw = False
194.0470 	EXP 	grating: autoDraw = False
194.0470 	EXP 	grating: ori = 0.0
194.0470 	EXP 	fixation: autoDraw = True
195.0470 	EXP 	fixation: autoDraw = False
195.0470 	EXP 	grating: autoDraw = True
195.3466 	EXP 	grating: autoDraw = False
195.9504 	EXP 	New trial (rep=84, index=0): None
195.9533 	DATA 	Keypress: up
195.9636 	EXP 	fixation: autoDraw = False
195.9636 	EXP 	grating: autoDraw = False
195.9636 	EXP 	grating: ori = 0.0
195.9636 	EXP 	fixation: autoDraw = True
196.9636 	EXP 	fixation: autoDraw = False
196.9636 	EXP 	grating: autoDraw = True
197.2635 	EXP 	grating: autoDraw = False
197.7515 	EXP 	New trial (rep=85, index=0): None
197.7541 	DATA 	Keypress: down
197.7635 	EXP 	fixation: autoDraw = False
197.7635 	EXP 	grating: autoDraw = False
197.7635 	EXP 	grating: ori = 0.0
197.7635 	EXP 	fixation: autoDraw = True
198.7641 	EXP 	fixation: autoDraw = False
198.7641 	EXP 	grating: autoDraw = True
199.0633 	EXP 	grating: autoDraw = False
199.3511 	EXP 	New trial (rep=86, index=0): None
199.3539 	DATA 	Keypress: down
199.3634 	EXP 	fixation: autoDraw = False
199.3634 	EXP 	grating: autoDraw = False
199.3634 	EXP 	grating: ori = -5.0
199.3634 	EXP 	fixation: autoDraw = True
200.3642 	EXP 	fixation: autoDraw = False
200.3642 	EXP 	grating: autoDraw = True
200.6640 	EXP 	grating: autoDraw = False
201.0010 	EXP 	New trial (rep=87, index=0): None
201.0037 	DATA 	Keypress: down
201.0137 	EXP 	fixation: autoDraw = False
201.0137 	EXP 	grating: autoDraw = False
201.0137 	EXP 	grating: ori = 0.0
201.0137 	EXP 	fixation: autoDraw = True
202.0133 	EXP 	fixation: autoDraw = False
202.0133 	EXP 	grating: autoDraw = True
202.3131 	EXP 	grating: autoDraw = False
202.7178 	EXP 	New trial (rep=88, index=0): None
202.7205 	DATA 	Keypress: up
202.7302 	EXP 	fixation: autoDraw = False
202.7302 	EXP 	grating: autoDraw = False
202.7302 	EXP 	grating: ori = 1.0
202.7302 	EXP 	fixation: autoDraw = True
203.7307 	EXP 	fixation: autoDraw = False
203.7307 	EXP 	grating: autoDraw = True
204.0303 	EXP 	grating: autoDraw = False
204.3680 	EXP 	New trial (rep=89, index=0): None
204.3708 	DATA 	Keypress: up
204.3799 	EXP 	fixation: autoDraw = False
204.3799 	EXP 	grating: autoDraw = False
204.3799 	EXP 	grating: ori = 4.0
204.3799 	EXP 	fixation: autoDraw = True
205.3798 	EXP 	fixation: autoDraw = False
205.3798 	EXP 	grating: autoDraw = True
205.6811 	EXP 	grating: autoDraw = False
206.2177 	EXP 	New trial (rep=90, index=0): None
206.2204 	DATA 	Keypress: down
206.2303 	EXP 	fixation: autoDraw = False
206.2303 	EXP 	grating: autoDraw = False
206.2303 	EXP 	grating: ori = 2.0
206.2303 	EXP 	fixation: autoDraw = True
207.2304 	EXP 	fixation: autoDraw = False
207.2304 	EXP 	grating: autoDraw = True
207.5305 	EXP 	grating: autoDraw = False
208.0349 	EXP 	New trial (rep=91, index=0): None
208.0377 	DATA 	Keypress: up
208.0473 	EXP 	fixation: autoDraw = False
208.0473 	EXP 	grating: autoDraw = False
208.0473 	EXP 	grating: ori = 2.0
208.0473 	EXP 	fixation: autoDraw = True
209.0469 	EXP 	fixation: autoDraw = False
209.0469 	EXP 	grating: autoDraw = True
209.3467 	EXP 	grating: autoDraw = False
209.6844 	EXP 	New trial (rep=92, index=0): None
209.6873 	DATA 	Keypress: up
209.6968 	EXP 	fixation: autoDraw = False
209.6968 	EXP 	grating: autoDraw = False
209.6968 	EXP 	grating: ori = -3.0
209.6968 	EXP 	fixation: autoDraw = True
210.6968 	EXP 	fixation: autoDraw = False
210.6968 	EXP 	grating: autoDraw = True
210.9967 	EXP 	grating: autoDraw = False
211.4348 	EXP 	New trial (rep=93, index=0): None
211.4376 	DATA 	Keypress: down
211.4468 	EXP 	fixation: autoDraw = False
211.4468 	EXP 	grating: autoDraw = False
211.4468 	EXP 	grating: ori = 0.0
211.4468 	EXP 	fixation: autoDraw = True
212.4476 	EXP 	fixation: autoDraw = False
212.4476 	EXP 	grating: autoDraw = True
212.7634 	EXP 	grating: autoDraw = False
213.0850 	EXP 	New trial (rep=94, index=0): None
213.0878 	DATA 	Keypress: down
213.0970 	EXP 	fixation: autoDraw = False
213.0970 	EXP 	grating: autoDraw = False
213.0970 	EXP 	grating: ori = -1.0
213.0970 	EXP 	fixation: autoDraw = True
214.0969 	EXP 	fixation: autoDraw = False
214.0969 	EXP 	grating: autoDraw = True
214.3971 	EXP 	grating: autoDraw = False
214.7849 	EXP 	New trial (rep=95, index=0): None
214.7877 	DATA 	Keypress: down
214.7970 	EXP 	fixation: autoDraw = False
214.7970 	EXP 	grating: autoDraw = False
214.7970 	EXP 	grating: ori = 0.0
214.7970 	EXP 	fixation: autoDraw = True
215.7972 	EXP 	fixation: autoDraw = False
215.7972 	EXP 	grating: autoDraw = True
216.0969 	EXP 	grating: autoDraw = False
216.9022 	EXP 	New trial (rep=96, index=0): None
216.9049 	DATA 	Keypress: up
216.9135 	EXP 	fixation: autoDraw = False
216.9135 	EXP 	grating: autoDraw = False
216.9135 	EXP 	grating: ori = 0.0
216.9135 	EXP 	fixation: autoDraw = True
217.9136 	EXP 	fixation: autoDraw = False
217.9136 	EXP 	grating: autoDraw = True
218.2142 	EXP 	grating: autoDraw = False
219.0187 	EXP 	New trial (rep=97, index=0): None
219.0210 	DATA 	Keypress: up
219.0301 	EXP 	fixation: autoDraw = False
219.0301 	EXP 	grating: autoDraw = False
219.0301 	EXP 	grating: ori = -5.0
219.0301 	EXP 	fixation: autoDraw = True
220.0311 	EXP 	fixation: autoDraw = False
220.0311 	EXP 	grating: autoDraw = True
220.3465 	EXP 	grating: autoDraw = False
220.5679 	EXP 	New trial (rep=98, index=0): None
220.5706 	DATA 	Keypress: down
220.5805 	EXP 	fixation: autoDraw = False
220.5805 	EXP 	grating: autoDraw = False
220.5805 	EXP 	grating: ori = 0.0
220.5805 	EXP 	fixation: autoDraw = True
221.5811 	EXP 	fixation: autoDraw = False
221.5811 	EXP 	grating: autoDraw = True
221.8805 	EXP 	grating: autoDraw = False
222.4518 	EXP 	New trial (rep=99, index=0): None
222.4548 	DATA 	Keypress: up
222.4636 	EXP 	fixation: autoDraw = False
222.4636 	EXP 	grating: autoDraw = False
222.4636 	EXP 	grating: ori = 0.0
222.4636 	EXP 	fixation: autoDraw = True
223.4636 	EXP 	fixation: autoDraw = False
223.4636 	EXP 	grating: autoDraw = True
223.7641 	EXP 	grating: autoDraw = False
224.2848 	EXP 	New trial (rep=100, index=0): None
224.2875 	DATA 	Keypress: up
224.2969 	EXP 	fixation: autoDraw = False
224.2969 	EXP 	grating: autoDraw = False
224.2969 	EXP 	grating: ori = 0.0
224.2969 	EXP 	fixation: autoDraw = True
225.2979 	EXP 	fixation: autoDraw = False
225.2979 	EXP 	grating: autoDraw = True
225.5970 	EXP 	grating: autoDraw = False
225.9698 	DATA 	Keypress: up
225.9803 	EXP 	fixation: autoDraw = False
225.9803 	EXP 	grating: autoDraw = False
226.0246 	EXP 	window1: mouseVisible = True
